TransactionID,ProductID,ProductName,Category,Price,QuantitySold,SaleDate,Season,Year,DiscountApplied,TransactionAmount,CustomerLoyalty
T62393,P00034,Philips Wiz Smart LED Bulbs,Home Decor,14,19,28/04/2022,Summer,2021,0,266,1
T37087,P00004,Razer DeathAdder V3 Mouse,Electronics,206,4,12/05/2018,Fall,2019,15,824,2
T54590,P00020,De'Longhi Dinamica Espresso Machine,Home Decor,27,17,06/11/2019,Fall,2016,5,459,2
T80222,P00040,Arlo Pro 5S 2K Security Camera,Home Decor,50,7,19/10/2016,Fall,2020,15,350,3
T33363,P00039,Panasonic Lumix GH6 Camera,Electronics,67,4,30/03/2019,Winter,2023,10,268,4
T69807,P00015,Keurig K-Supreme Plus Coffee Maker,Home Decor,55,3,04/10/2016,Spring,2018,0,165,4
T91294,P00016,Ninja Foodi 9-in-1 Cooker,Home Decor,152,12,26/05/2015,Winter,2023,0,1824,4
T96537,P00041,Valve Steam Deck Handheld,Electronics,20,10,19/11/2016,Summer,2019,0,200,2
T56842,P00034,Shark FlexStyle Air Styling System,Home Decor,49,7,21/12/2022,Spring,2016,0,343,1
T12580,P00022,Keurig K-Supreme Plus Coffee Maker,Home Decor,51,19,20/04/2022,Winter,2018,20,969,2
T73294,P00039,Ultimate Ears MEGABOOM 3 Speaker,Electronics,136,4,11/01/2020,Summer,2022,20,544,1
T75676,P00035,Insta360 X3 Action Camera,Electronics,40,6,16/05/2018,Winter,2015,10,240,2
T95913,P00003,Garmin Forerunner 965,Electronics,87,10,07/08/2022,Fall,2023,0,870,1
T91668,P00012,Acer Swift Edge 16 Laptop,Electronics,61,10,22/06/2019,Fall,2017,0,610,4
T48915,P00039,Bowers & Wilkins PX7 S2 Headphones,Electronics,44,17,26/01/2016,Winter,2019,0,748,3
T31309,P00023,Keurig K-Supreme Plus Coffee Maker,Home Decor,57,6,13/04/2019,Winter,2019,0,342,4
T94713,P00042,Google Pixel Buds Pro,Electronics,62,12,03/02/2019,Fall,2017,15,744,2
T14114,P00008,Roborock S7 MaxV Ultra Vacuum,Home Decor,34,18,04/11/2018,Spring,2018,0,612,2
T13486,P00043,Google Pixel Buds Pro,Electronics,92,1,14/08/2021,Summer,2016,0,92,2
T85118,P00044,Cuisinart Precision Stand Mixer,Home Decor,40,5,07/04/2016,Spring,2022,0,200,1
T79527,P00046,Keurig K-Supreme Plus Coffee Maker,Home Decor,50,5,12/04/2022,Fall,2021,0,250,3
T22888,P00016,Kobo Clara 2E E-Reader,Electronics,64,11,01/04/2016,Spring,2023,0,704,2
T25680,P00032,Nanoleaf Shapes Smart Light Panels,Home Decor,54,14,26/10/2020,Spring,2018,0,756,4
T22950,P00047,Razer DeathAdder V3 Mouse,Electronics,226,15,17/11/2023,Winter,2021,0,3390,1
T84134,P00050,Garmin Forerunner 965,Electronics,28,10,14/05/2016,Spring,2021,20,280,1
T54121,P00037,Bowers & Wilkins PX7 S2 Headphones,Electronics,96,11,12/07/2017,Fall,2018,15,1056,2
T77495,P00035,Shark FlexStyle Air Styling System,Home Decor,132,1,07/10/2015,Summer,2023,15,132,3
T37555,P00038,Razer DeathAdder V3 Mouse,Electronics,101,18,02/11/2018,Summer,2019,0,1818,2
T22298,P00049,Roborock S7 MaxV Ultra Vacuum,Home Decor,23,5,15/12/2019,Winter,2023,0,115,1
T46447,P00051,HP Spectre x360 14 Laptop,Electronics,19,17,05/05/2015,Spring,2020,0,323,2
T59012,P00004,Arlo Pro 5S 2K Security Camera,Home Decor,68,1,30/05/2021,Spring,2016,20,68,1
T81152,P00026,Honeywell Home T9 Smart Thermostat,Home Decor,64,3,15/01/2015,Winter,2018,0,192,1
T57546,P00039,Keurig K-Supreme Plus Coffee Maker,Home Decor,34,18,25/05/2015,Spring,2017,0,612,3
T36880,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,87,16,20/07/2015,Summer,2017,10,1392,3
T17562,P00049,Insta360 X3 Action Camera,Electronics,144,3,09/01/2017,Spring,2020,0,432,1
T23561,P00041,Arlo Pro 5S 2K Security Camera,Home Decor,51,9,14/07/2017,Winter,2023,20,459,3
T80652,P00027,Acer Swift Edge 16 Laptop,Electronics,20,19,03/04/2020,Fall,2019,0,380,1
T56113,P00044,Garmin Forerunner 965,Electronics,97,18,21/05/2023,Fall,2019,0,1746,1
T33530,P00059,Roborock S7 MaxV Ultra Vacuum,Home Decor,46,3,30/09/2017,Summer,2022,5,138,1
T19881,P00025,Kobo Clara 2E E-Reader,Electronics,14,3,15/12/2019,Spring,2021,0,42,1
T23441,P00055,Garmin Forerunner 965,Electronics,41,12,11/04/2022,Winter,2019,20,492,2
T58008,P00052,Polar Grit X Pro Smartwatch,Electronics,81,14,17/10/2021,Spring,2021,5,1134,4
T60141,P00005,Garmin Forerunner 965,Electronics,60,8,06/03/2021,Spring,2023,0,480,4
T66037,P00011,Shark FlexStyle Air Styling System,Home Decor,75,15,01/08/2017,Spring,2023,5,1125,2
T40540,P00033,Arlo Pro 5S 2K Security Camera,Home Decor,23,2,25/09/2019,Spring,2019,0,46,1
T11618,P00036,Google Pixel Buds Pro,Electronics,78,6,13/08/2017,Spring,2019,0,468,1
T66167,P00014,Razer DeathAdder V3 Mouse,Electronics,60,8,21/10/2023,Winter,2016,5,480,2
T32665,P00007,HP Spectre x360 14 Laptop,Electronics,39,14,15/09/2020,Summer,2020,0,546,1
T36482,P00047,Cuisinart Precision Stand Mixer,Home Decor,58,12,04/05/2023,Winter,2022,0,696,1
T34823,P00040,Keurig K-Supreme Plus Coffee Maker,Home Decor,81,16,28/12/2023,Spring,2018,20,1296,1
T99531,P00048,Garmin Forerunner 965,Electronics,68,13,06/06/2021,Winter,2022,20,884,1
T22286,P00048,Philips Wiz Smart LED Bulbs,Home Decor,31,9,08/06/2021,Summer,2021,0,279,2
T84115,P00016,Insta360 X3 Action Camera,Electronics,128,15,19/09/2019,Summer,2019,15,1920,2
T15684,P00050,Garmin Forerunner 965,Electronics,33,18,01/11/2015,Winter,2023,0,594,3
T83065,P00058,Honeywell Home T9 Smart Thermostat,Home Decor,51,1,20/07/2021,Fall,2017,0,51,2
T76861,P00055,Razer DeathAdder V3 Mouse,Electronics,273,9,30/04/2020,Fall,2021,0,2457,3
T86551,P00008,Garmin Forerunner 965,Electronics,16,1,11/11/2020,Winter,2023,0,16,3
T57087,P00008,Keurig K-Supreme Plus Coffee Maker,Home Decor,18,8,21/10/2019,Spring,2022,20,144,2
T60601,P00053,Polar Grit X Pro Smartwatch,Electronics,99,12,23/04/2019,Summer,2020,0,1188,3
T39037,P00060,Keurig K-Supreme Plus Coffee Maker,Home Decor,23,2,26/05/2017,Fall,2020,5,46,4
T49832,P00045,Bowers & Wilkins PX7 S2 Headphones,Electronics,21,7,02/03/2019,Fall,2021,20,147,2
T50998,P00043,Philips Wiz Smart LED Bulbs,Home Decor,53,3,24/11/2023,Spring,2023,0,159,1
T14906,P00030,Ninja Foodi 9-in-1 Cooker,Home Decor,68,11,09/11/2023,Summer,2019,0,748,2
T44870,P00060,Google Pixel Buds Pro,Electronics,37,7,17/11/2016,Summer,2022,20,259,1
T56995,P00042,Garmin Forerunner 965,Electronics,60,12,02/04/2023,Fall,2022,10,720,4
T85266,P00009,Keurig K-Supreme Plus Coffee Maker,Home Decor,76,4,11/12/2016,Fall,2021,5,304,1
T51181,P00020,Valve Steam Deck Handheld,Electronics,29,12,02/12/2018,Spring,2020,0,348,1
T31552,P00047,Panasonic Lumix GH6 Camera,Electronics,72,14,28/01/2023,Summer,2019,0,1008,4
T57444,P00050,Nanoleaf Shapes Smart Light Panels,Home Decor,55,14,06/08/2017,Summer,2018,15,770,3
T90819,P00015,Panasonic Lumix GH6 Camera,Electronics,61,6,23/10/2015,Spring,2019,20,366,3
T49809,P00024,Philips Wiz Smart LED Bulbs,Home Decor,89,12,23/10/2019,Spring,2017,0,1068,1
T58705,P00007,HP Spectre x360 14 Laptop,Electronics,91,11,27/02/2021,Fall,2021,5,1001,4
T44400,P00009,Keurig K-Supreme Plus Coffee Maker,Home Decor,76,6,04/04/2023,Spring,2023,0,456,2
T77152,P00032,Honeywell Home T9 Smart Thermostat,Home Decor,46,8,18/01/2022,Summer,2016,20,368,4
T71401,P00035,Shark FlexStyle Air Styling System,Home Decor,132,19,14/03/2016,Summer,2017,5,2508,2
T22158,P00013,Acer Swift Edge 16 Laptop,Electronics,88,1,07/02/2022,Fall,2023,5,88,3
T96753,P00042,Kobo Clara 2E E-Reader,Electronics,36,4,31/01/2016,Winter,2020,0,144,2
T34060,P00008,Ultimate Ears MEGABOOM 3 Speaker,Electronics,36,7,26/09/2023,Winter,2015,20,252,1
T63905,P00006,Ninja Foodi 9-in-1 Cooker,Home Decor,161,9,07/05/2022,Summer,2020,15,1449,4
T41860,P00057,HP Spectre x360 14 Laptop,Electronics,31,4,07/11/2019,Spring,2020,10,124,3
T16741,P00043,Ultimate Ears MEGABOOM 3 Speaker,Electronics,168,13,11/09/2015,Spring,2016,0,2184,4
T96294,P00059,Ninja Foodi 9-in-1 Cooker,Home Decor,158,17,30/01/2022,Winter,2017,0,2686,3
T16558,P00043,Ultimate Ears MEGABOOM 3 Speaker,Electronics,168,3,24/05/2022,Spring,2015,20,504,2
T10677,P00013,Garmin Forerunner 965,Electronics,21,8,27/07/2020,Summer,2017,0,168,1
T93383,P00002,De'Longhi Dinamica Espresso Machine,Home Decor,37,7,05/05/2022,Fall,2018,0,259,3
T78615,P00020,Panasonic Lumix GH6 Camera,Electronics,34,16,04/11/2023,Spring,2019,5,544,2
T84412,P00028,Shark FlexStyle Air Styling System,Home Decor,139,15,01/01/2017,Summer,2021,10,2085,2
T18090,P00060,Philips Wiz Smart LED Bulbs,Home Decor,95,6,27/04/2016,Spring,2022,10,570,4
T61434,P00013,Arlo Pro 5S 2K Security Camera,Home Decor,56,16,16/01/2015,Winter,2021,0,896,2
T51072,P00008,Roborock S7 MaxV Ultra Vacuum,Home Decor,60,6,28/06/2016,Fall,2019,0,360,2
T29298,P00008,De'Longhi Dinamica Espresso Machine,Home Decor,50,15,17/02/2017,Spring,2015,15,750,3
T24050,P00034,Philips Wiz Smart LED Bulbs,Home Decor,14,2,24/11/2016,Summer,2017,0,28,4
T83298,P00034,Nanoleaf Shapes Smart Light Panels,Home Decor,64,11,02/09/2019,Winter,2016,0,704,1
T29421,P00050,Razer DeathAdder V3 Mouse,Electronics,296,1,07/04/2017,Spring,2021,0,296,1
T93339,P00044,Panasonic Lumix GH6 Camera,Electronics,24,6,09/07/2017,Summer,2018,0,144,2
T38612,P00012,Philips Wiz Smart LED Bulbs,Home Decor,93,19,14/10/2022,Spring,2018,15,1767,4
T28083,P00045,Bowers & Wilkins PX7 S2 Headphones,Electronics,21,1,18/04/2023,Summer,2019,0,21,4
T94842,P00027,Acer Swift Edge 16 Laptop,Electronics,20,5,29/08/2021,Fall,2018,0,100,3
T28798,P00008,Garmin Forerunner 965,Electronics,16,1,12/03/2022,Summer,2023,0,16,2
T33753,P00005,HP Spectre x360 14 Laptop,Electronics,80,15,18/10/2021,Winter,2022,0,1200,3
T59004,P00008,Valve Steam Deck Handheld,Electronics,13,5,25/07/2016,Spring,2021,0,65,1
T97255,P00031,Keurig K-Supreme Plus Coffee Maker,Home Decor,40,5,16/01/2015,Summer,2019,0,200,3
T83681,P00007,HP Spectre x360 14 Laptop,Electronics,39,6,15/10/2017,Summer,2015,0,234,1
T31528,P00050,Garmin Forerunner 965,Electronics,28,6,26/09/2021,Spring,2019,10,168,2
T99081,P00026,Polar Grit X Pro Smartwatch,Electronics,93,10,17/05/2016,Fall,2022,0,930,2
T60742,P00004,Roborock S7 MaxV Ultra Vacuum,Home Decor,84,17,21/11/2019,Spring,2020,5,1428,1
T14970,P00019,Panasonic Lumix GH6 Camera,Electronics,98,12,26/12/2023,Spring,2015,0,1176,3
T76297,P00049,Honeywell Home T9 Smart Thermostat,Home Decor,51,18,27/05/2022,Fall,2023,5,918,3
T34367,P00029,Panasonic Lumix GH6 Camera,Electronics,85,3,26/04/2015,Winter,2018,0,255,3
T36291,P00004,Razer DeathAdder V3 Mouse,Electronics,206,7,26/04/2021,Summer,2023,0,1442,2
T85931,P00025,Keurig K-Supreme Plus Coffee Maker,Home Decor,44,10,18/07/2017,Winter,2021,10,440,4
T10492,P00053,HP Spectre x360 14 Laptop,Electronics,63,7,11/10/2017,Summer,2020,0,441,1
T67708,P00053,Shark FlexStyle Air Styling System,Home Decor,194,1,07/04/2021,Summer,2019,0,194,1
T83305,P00035,Acer Swift Edge 16 Laptop,Electronics,35,5,06/10/2021,Winter,2018,10,175,4
T21713,P00041,Google Pixel Buds Pro,Electronics,35,8,19/05/2016,Spring,2016,0,280,2
T74953,P00013,Garmin Forerunner 965,Electronics,21,1,30/09/2017,Winter,2015,0,21,1
T73270,P00034,Polar Grit X Pro Smartwatch,Electronics,65,15,16/12/2021,Winter,2018,30,975,1
T57068,P00044,Cuisinart Precision Stand Mixer,Home Decor,46,8,24/10/2015,Winter,2018,10,368,4
T17195,P00015,Philips Wiz Smart LED Bulbs,Home Decor,40,8,22/10/2022,Spring,2016,0,320,3
T93927,P00029,Philips Wiz Smart LED Bulbs,Home Decor,23,16,07/01/2017,Spring,2015,0,368,1
T67921,P00006,Ultimate Ears MEGABOOM 3 Speaker,Electronics,181,6,03/12/2018,Spring,2019,0,1086,3
T74569,P00022,Keurig K-Supreme Plus Coffee Maker,Home Decor,51,12,09/08/2016,Spring,2015,0,612,2
T80282,P00038,Razer DeathAdder V3 Mouse,Electronics,30,2,26/05/2016,Spring,2017,5,60,3
T52551,P00029,Shark FlexStyle Air Styling System,Home Decor,192,7,25/02/2020,Summer,2021,0,1344,1
T34908,P00002,Garmin Forerunner 965,Electronics,60,8,03/03/2023,Spring,2020,15,480,3
T80110,P00001,Cuisinart Precision Stand Mixer,Home Decor,85,19,06/02/2021,Spring,2019,10,1615,1
T84002,P00045,Razer DeathAdder V3 Mouse,Electronics,201,18,12/02/2015,Fall,2019,15,3618,4
T34666,P00037,Bowers & Wilkins PX7 S2 Headphones,Electronics,96,3,26/02/2017,Fall,2022,5,288,1
T22182,P00048,Garmin Forerunner 965,Electronics,68,6,13/03/2015,Spring,2023,20,408,4
T99699,P00002,Garmin Forerunner 965,Electronics,60,19,31/10/2022,Spring,2015,5,1140,1
T42354,P00007,Google Pixel Buds Pro,Electronics,72,13,12/11/2020,Fall,2022,0,936,2
T14427,P00015,Kobo Clara 2E E-Reader,Electronics,67,11,21/07/2020,Winter,2015,0,737,4
T60612,P00009,Nanoleaf Shapes Smart Light Panels,Home Decor,96,1,12/06/2020,Summer,2019,0,96,4
T37686,P00033,Garmin Forerunner 965,Electronics,47,18,17/03/2018,Winter,2021,0,846,1
T83155,P00002,Roborock S7 MaxV Ultra Vacuum,Home Decor,70,6,22/03/2018,Winter,2016,0,420,3
T22863,P00018,Roborock S7 MaxV Ultra Vacuum,Home Decor,17,5,29/08/2019,Fall,2019,0,85,4
T58518,P00039,Shark FlexStyle Air Styling System,Home Decor,111,11,17/04/2022,Spring,2023,0,1221,3
T98253,P00054,Razer DeathAdder V3 Mouse,Electronics,211,13,24/02/2017,Summer,2023,0,2743,1
T62901,P00047,Acer Swift Edge 16 Laptop,Electronics,14,4,02/08/2016,Fall,2023,5,56,1
T69250,P00026,Roborock S7 MaxV Ultra Vacuum,Home Decor,58,19,18/07/2017,Spring,2015,20,1102,2
T57120,P00023,Keurig K-Supreme Plus Coffee Maker,Home Decor,66,10,02/09/2023,Spring,2019,10,660,1
T18178,P00029,Shark FlexStyle Air Styling System,Home Decor,136,6,24/02/2017,Summer,2015,0,816,4
T81239,P00015,Cuisinart Precision Stand Mixer,Home Decor,23,12,15/04/2016,Fall,2021,0,276,3
T39249,P00039,Bowers & Wilkins PX7 S2 Headphones,Electronics,44,17,26/10/2016,Winter,2018,0,748,2
T90322,P00056,Razer DeathAdder V3 Mouse,Electronics,45,14,12/03/2021,Spring,2018,0,630,4
T97170,P00023,Garmin Forerunner 965,Electronics,31,14,04/04/2019,Summer,2015,10,434,1
T32058,P00006,Kobo Clara 2E E-Reader,Electronics,73,3,08/08/2021,Fall,2016,20,219,2
T33215,P00060,Philips Wiz Smart LED Bulbs,Home Decor,95,11,16/11/2023,Summer,2023,0,1045,4
T28238,P00045,HP Spectre x360 14 Laptop,Electronics,93,2,28/02/2020,Spring,2021,0,186,2
T69800,P00056,Shark FlexStyle Air Styling System,Home Decor,91,15,02/11/2018,Summer,2016,15,1365,1
T26795,P00048,Philips Wiz Smart LED Bulbs,Home Decor,31,15,17/03/2018,Fall,2021,20,465,1
T27756,P00042,Roborock S7 MaxV Ultra Vacuum,Home Decor,77,9,30/09/2016,Summer,2021,0,693,1
T11643,P00037,Bowers & Wilkins PX7 S2 Headphones,Electronics,96,12,09/10/2023,Fall,2018,0,1152,2
T68316,P00001,Shark FlexStyle Air Styling System,Home Decor,76,16,02/06/2023,Fall,2018,10,1216,2
T49841,P00015,Panasonic Lumix GH6 Camera,Electronics,61,7,13/05/2018,Summer,2017,0,427,1
T60554,P00039,Philips Wiz Smart LED Bulbs,Home Decor,77,13,13/11/2018,Spring,2017,20,1001,1
T36386,P00033,Nanoleaf Shapes Smart Light Panels,Home Decor,17,12,16/06/2018,Winter,2021,0,204,1
T24619,P00049,Philips Wiz Smart LED Bulbs,Home Decor,37,6,22/06/2022,Summer,2016,15,222,2
T98164,P00048,Arlo Pro 5S 2K Security Camera,Home Decor,90,1,22/11/2021,Spring,2016,20,90,1
T63158,P03006,Brave New World,Books,37,10,06/12/2021,Autumn,2016,20,370,1
T18231,P00031,Keurig K-Supreme Plus Coffee Maker,Home Decor,41,13,30/12/2022,Summer,2018,0,533,4
T83529,P00019,Razer DeathAdder V3 Mouse,Electronics,89,8,30/04/2018,Spring,2020,0,712,3
T25984,P00016,Kobo Clara 2E E-Reader,Electronics,64,14,06/03/2019,Fall,2021,0,896,2
T69660,P00012,Garmin Forerunner 965,Electronics,72,13,19/03/2019,Fall,2017,0,936,3
T12567,P00033,Panasonic Lumix GH6 Camera,Electronics,41,12,02/07/2016,Winter,2018,0,492,4
T37802,P00028,HP Spectre x360 14 Laptop,Electronics,39,12,14/04/2020,Spring,2015,0,468,1
T16278,P00045,Keurig K-Supreme Plus Coffee Maker,Home Decor,74,7,26/11/2023,Fall,2020,20,518,2
T60976,P00016,Polar Grit X Pro Smartwatch,Electronics,20,13,12/12/2017,Winter,2022,5,260,4
T51719,P00035,Shark FlexStyle Air Styling System,Home Decor,126,4,05/12/2017,Summer,2017,10,504,3
T40433,P00008,Garmin Forerunner 965,Electronics,16,17,16/04/2023,Fall,2021,0,272,1
T71316,P00009,Valve Steam Deck Handheld,Electronics,88,3,25/02/2018,Winter,2021,10,264,2
T31782,P00017,Keurig K-Supreme Plus Coffee Maker,Home Decor,45,19,17/05/2022,Fall,2021,10,855,2
T83597,P00003,Garmin Forerunner 965,Electronics,87,1,24/05/2020,Winter,2018,0,87,2
T35312,P00012,Philips Wiz Smart LED Bulbs,Home Decor,25,6,03/02/2018,Spring,2021,0,150,1
T37987,P00013,Acer Swift Edge 16 Laptop,Electronics,88,2,01/03/2021,Winter,2019,10,176,4
T67300,P00043,Ultimate Ears MEGABOOM 3 Speaker,Electronics,168,6,12/12/2016,Winter,2015,0,1008,4
T91250,P00032,Nanoleaf Shapes Smart Light Panels,Home Decor,50,6,22/04/2022,Fall,2023,15,300,2
T89059,P00060,Kobo Clara 2E E-Reader,Electronics,40,10,10/02/2023,Winter,2018,0,400,2
T31288,P00007,Insta360 X3 Action Camera,Electronics,190,14,26/07/2020,Winter,2015,15,2660,1
T14220,P00009,Shark FlexStyle Air Styling System,Home Decor,145,5,31/07/2022,Summer,2019,0,725,3
T39400,P00034,Shark FlexStyle Air Styling System,Home Decor,119,5,02/07/2019,Spring,2022,5,595,3
T41496,P00032,Polar Grit X Pro Smartwatch,Electronics,29,1,01/11/2018,Winter,2015,20,29,1
T37472,P00032,HP Spectre x360 14 Laptop,Electronics,80,6,28/03/2018,Winter,2019,0,480,2
T61575,P00007,Honeywell Home T9 Smart Thermostat,Home Decor,24,13,03/02/2020,Summer,2020,10,312,3
T91527,P00050,Arlo Pro 5S 2K Security Camera,Home Decor,42,3,03/04/2022,Fall,2019,10,126,3
T41286,P00041,Valve Steam Deck Handheld,Electronics,20,18,28/04/2015,Winter,2020,0,360,2
T32204,P00050,Shark FlexStyle Air Styling System,Home Decor,136,17,07/02/2018,Summer,2022,0,2312,2
T51817,P00019,Arlo Pro 5S 2K Security Camera,Home Decor,47,18,07/05/2021,Fall,2019,0,846,1
T43918,P00030,Razer DeathAdder V3 Mouse,Electronics,242,4,25/03/2022,Fall,2016,0,968,2
T64267,P00048,Razer DeathAdder V3 Mouse,Electronics,96,19,02/02/2020,Spring,2020,0,1824,1
T31533,P00002,Shark FlexStyle Air Styling System,Home Decor,167,3,08/03/2018,Fall,2020,0,501,1
T51299,P00016,Polar Grit X Pro Smartwatch,Electronics,60,7,21/03/2023,Fall,2023,0,420,1
T76412,P00013,Garmin Forerunner 965,Electronics,21,8,24/12/2017,Fall,2020,10,168,2
T14952,P00022,Valve Steam Deck Handheld,Electronics,16,2,15/05/2023,Spring,2016,20,32,4
T93914,P00040,Garmin Forerunner 965,Electronics,73,3,11/11/2016,Spring,2015,20,219,4
T24054,P00017,Shark FlexStyle Air Styling System,Home Decor,88,4,28/01/2022,Spring,2017,5,352,4
T67911,P00002,HP Spectre x360 14 Laptop,Electronics,21,13,11/03/2018,Winter,2021,5,273,2
T69968,P00057,Valve Steam Deck Handheld,Electronics,26,3,03/06/2015,Spring,2017,5,78,1
T29116,P00039,Shark FlexStyle Air Styling System,Home Decor,157,2,01/08/2015,Spring,2020,0,314,3
T38119,P00050,Razer DeathAdder V3 Mouse,Electronics,296,7,18/08/2019,Winter,2019,0,2072,2
T50626,P00035,Acer Swift Edge 16 Laptop,Electronics,35,18,22/04/2022,Winter,2019,0,630,3
T10230,P00007,Arlo Pro 5S 2K Security Camera,Home Decor,57,11,24/06/2016,Fall,2015,0,627,1
T18700,P00035,Philips Wiz Smart LED Bulbs,Home Decor,90,9,27/12/2019,Spring,2017,5,810,1
T90100,P00016,Insta360 X3 Action Camera,Electronics,137,8,14/10/2016,Summer,2018,0,1096,1
T71295,P00060,Keurig K-Supreme Plus Coffee Maker,Home Decor,85,16,25/12/2018,Fall,2023,0,1360,4
T83272,P00031,Razer DeathAdder V3 Mouse,Electronics,204,9,19/12/2015,Summer,2019,20,1836,2
T33555,P00015,Ultimate Ears MEGABOOM 3 Speaker,Electronics,143,19,04/05/2018,Spring,2019,0,2717,2
T20547,P00030,Ninja Foodi 9-in-1 Cooker,Home Decor,151,1,28/09/2021,Spring,2021,0,151,4
T94811,P00056,Keurig K-Supreme Plus Coffee Maker,Home Decor,20,2,22/12/2015,Summer,2017,0,40,3
T26474,P00034,Acer Swift Edge 16 Laptop,Electronics,30,14,12/05/2015,Spring,2021,30,420,3
T15936,P00056,Razer DeathAdder V3 Mouse,Electronics,40,8,28/05/2016,Summer,2015,0,320,3
T30748,P00034,Roborock S7 MaxV Ultra Vacuum,Home Decor,67,6,16/09/2015,Summer,2022,0,402,3
T25279,P00022,Keurig K-Supreme Plus Coffee Maker,Home Decor,51,7,13/12/2018,Winter,2019,10,357,1
T18835,P00034,Nanoleaf Shapes Smart Light Panels,Home Decor,54,16,02/11/2020,Summer,2015,5,864,3
T67878,P00052,Arlo Pro 5S 2K Security Camera,Home Decor,22,16,05/02/2020,Spring,2017,0,352,1
T46210,P00015,Cuisinart Precision Stand Mixer,Home Decor,23,10,23/09/2017,Fall,2018,5,230,3
T98880,P00055,Keurig K-Supreme Plus Coffee Maker,Home Decor,62,9,22/05/2019,Spring,2015,0,558,1
T67248,P00060,Kobo Clara 2E E-Reader,Electronics,40,9,07/06/2018,Fall,2017,15,360,4
T12899,P00004,Philips Wiz Smart LED Bulbs,Home Decor,40,1,24/07/2017,Fall,2022,0,40,1
T26648,P00052,Bowers & Wilkins PX7 S2 Headphones,Electronics,19,15,15/12/2019,Summer,2017,20,285,1
T74544,P00036,Panasonic Lumix GH6 Camera,Electronics,52,4,17/08/2017,Spring,2020,0,208,4
T93329,P00048,Garmin Forerunner 965,Electronics,68,19,13/03/2023,Winter,2016,15,1292,4
T86512,P00005,HP Spectre x360 14 Laptop,Electronics,80,18,25/11/2018,Winter,2019,20,1440,3
T37429,P00042,Kobo Clara 2E E-Reader,Electronics,36,15,18/08/2018,Spring,2023,0,540,2
T67950,P00008,Cuisinart Precision Stand Mixer,Home Decor,58,4,28/07/2017,Summer,2023,0,232,1
T63503,P00018,Roborock S7 MaxV Ultra Vacuum,Home Decor,17,7,02/10/2023,Fall,2019,15,119,2
T61996,P00044,Philips Wiz Smart LED Bulbs,Home Decor,100,1,18/10/2017,Winter,2019,20,100,4
T22899,P00011,Shark FlexStyle Air Styling System,Home Decor,75,3,05/02/2018,Fall,2019,5,225,3
T62719,P00013,Arlo Pro 5S 2K Security Camera,Home Decor,90,5,06/03/2017,Spring,2022,0,450,2
T23212,P00038,Google Pixel Buds Pro,Electronics,31,11,22/12/2019,Fall,2016,0,341,1
T92402,P00033,Bowers & Wilkins PX7 S2 Headphones,Electronics,87,16,29/05/2016,Winter,2022,0,1392,4
T71923,P00040,Valve Steam Deck Handheld,Electronics,95,1,13/10/2023,Spring,2017,20,95,3
T69156,P00020,Bowers & Wilkins PX7 S2 Headphones,Electronics,88,7,06/04/2020,Winter,2018,0,616,3
T20614,P00044,Cuisinart Precision Stand Mixer,Home Decor,46,6,06/10/2022,Fall,2020,0,276,1
T58254,P00001,Shark FlexStyle Air Styling System,Home Decor,60,12,16/09/2021,Winter,2022,15,720,2
T17186,P00007,Nanoleaf Shapes Smart Light Panels,Home Decor,83,11,05/03/2020,Summer,2023,20,913,1
T86264,P00035,Philips Wiz Smart LED Bulbs,Home Decor,21,6,28/12/2021,Summer,2021,0,126,4
T58159,P00036,Keurig K-Supreme Plus Coffee Maker,Home Decor,52,8,27/12/2019,Winter,2019,0,416,1
T71264,P00044,Philips Wiz Smart LED Bulbs,Home Decor,100,7,14/06/2016,Summer,2017,10,700,1
T90625,P00009,Nanoleaf Shapes Smart Light Panels,Home Decor,96,5,05/08/2019,Spring,2021,0,480,1
T34959,P00019,Keurig K-Supreme Plus Coffee Maker,Home Decor,40,15,28/09/2021,Spring,2016,0,600,3
T10409,P00048,Ninja Foodi 9-in-1 Cooker,Home Decor,59,16,08/05/2017,Spring,2023,5,944,2
T76756,P00036,Kobo Clara 2E E-Reader,Electronics,77,15,05/12/2019,Summer,2023,20,1155,4
T24734,P00021,Philips Wiz Smart LED Bulbs,Home Decor,15,6,19/02/2018,Summer,2017,15,90,1
T20243,P00018,Roborock S7 MaxV Ultra Vacuum,Home Decor,17,15,03/12/2017,Fall,2021,15,255,3
T75819,P00031,Kobo Clara 2E E-Reader,Electronics,98,7,25/11/2017,Winter,2022,15,686,3
T69832,P00018,Shark FlexStyle Air Styling System,Home Decor,125,12,22/06/2022,Spring,2018,10,1500,3
T86262,P00015,Keurig K-Supreme Plus Coffee Maker,Home Decor,62,17,22/03/2016,Fall,2021,0,1054,1
T39323,P00049,Philips Wiz Smart LED Bulbs,Home Decor,37,10,15/06/2015,Spring,2018,0,370,2
T55500,P00046,Arlo Pro 5S 2K Security Camera,Home Decor,78,15,07/05/2022,Fall,2015,0,1170,4
T59450,P00015,Valve Steam Deck Handheld,Electronics,76,11,22/02/2023,Fall,2020,10,836,2
T81653,P00042,Roborock S7 MaxV Ultra Vacuum,Home Decor,77,10,13/10/2020,Fall,2018,0,770,1
