TransactionID,ProductID,ProductName,Category,Price,QuantitySold,SaleDate,Season,Year,DiscountApplied,TransactionAmount,CustomerLoyalty
T71477,P00053,Cordless Vacuum,Home Decor,88.01054001,2,14/08/2015,Summer,2015,0,176.02108,4
T44678,P00004,Wireless Earbuds,Electronics,67.21649488,8,26/10/2019,Fall,2019,20,430.1855672,4
T26352,P00014,Wi-Fi Router,Electronics,32.24339053,17,12/07/2023,Spring,2023,20,438.5101112,1
T12853,P00014,Dress Shoes,Footwear,76.70694039,1,05/11/2017,Winter,2017,10,69.03624635,4
T94860,P00039,USB Flash Drive,Accessories,25.97015327,8,14/03/2015,Spring,2015,0,207.7612262,4
T56902,P00047,Biography,Books,66.19544168,16,25/04/2017,Summer,2017,15,900.2580068,1
T21573,P00010,Sweatpants,Clothing,178.624633,2,04/08/2018,Spring,2018,0,357.249266,4
T59223,P00023,Electric Kettle,Home Decor,14.69001957,18,05/01/2017,Winter,2017,0,264.4203523,2
T87228,P00014,Dish Drying Rack,Home Decor,30.4318743,2,13/04/2020,Summer,2020,15,51.73418631,3
T76330,P00059,Hiking Boots,Footwear,163.9907548,19,22/04/2020,Fall,2020,0,3115.824341,2
T23189,P00042,Cutting Board,Home Decor,34.81953529,15,15/12/2023,Spring,2023,10,470.0637264,2
T78731,P00023,Sweatpants,Clothing,71.83981639,16,17/03/2018,Fall,2018,0,1149.437062,4
T54528,P00050,E-Reader,Electronics,90.74199693,1,14/11/2023,Summer,2023,0,90.74199693,1
T46181,P00015,Wireless Earbuds,Electronics,32.20348665,8,02/07/2018,Winter,2018,20,206.1023146,2
T19808,P00030,4K TV,Electronics,73.97445281,3,09/07/2018,Winter,2018,0,221.9233584,2
T67797,P00037,Smart Thermostat,Electronics,95.47838152,14,15/07/2017,Winter,2017,0,1336.697341,2
T96540,P00049,Fiction Novel,Books,37.99181325,7,16/01/2016,Summer,2016,5,252.6455581,3
T23686,P00043,Water Filter Pitcher,Home Decor,27.21929524,7,09/06/2022,Fall,2022,0,190.5350667,1
T73308,P00052,Hoodie,Clothing,186.7327272,14,04/12/2018,Fall,2018,0,2614.258181,3
T96971,P00043,Air Fryer,Home Decor,50.21292288,13,12/05/2021,Spring,2021,5,620.1295976,4
T96067,P00055,Laptop Stand,Accessories,61.54911126,18,04/04/2023,Winter,2023,0,1107.884003,2
T58738,P00012,Formal Suit,Clothing,161.9690824,16,22/12/2019,Winter,2019,0,2591.505318,1
T20110,P00015,T-Shirt,Clothing,63.68488215,19,12/02/2021,Summer,2021,0,1210.012761,4
T27868,P00002,Self-Help Book,Books,84.29866224,2,08/02/2015,Winter,2015,0,168.5973245,1
T93749,P00013,Leather Loafers,Footwear,189.8888071,18,15/05/2017,Summer,2017,5,3247.098601,4
T81718,P00009,Leather Loafers,Footwear,56.43958004,12,10/07/2017,Spring,2017,0,677.2749605,4
T93468,P00051,Dress Shoes,Footwear,135.3452721,4,15/03/2017,Winter,2017,0,541.3810884,1
T97594,P00005,Toaster Oven,Home Decor,79.54807948,18,04/01/2019,Fall,2019,15,1217.085616,1
T58226,P00038,Hiking Boots,Footwear,69.09734579,19,21/05/2019,Spring,2019,0,1312.84957,3
T15967,P00038,Cordless Vacuum,Home Decor,69.46754994,5,16/10/2017,Fall,2017,20,277.8701998,3
T69201,P00014,Winter Jacket,Clothing,94.03118652,17,20/05/2022,Fall,2022,0,1598.530171,3
T92025,P00021,Wireless Keyboard,Accessories,24.66750389,1,05/06/2021,Summer,2021,10,22.2007535,3
T24568,P00025,HD Webcam,Accessories,57.32389506,8,13/08/2019,Winter,2019,0,458.5911605,2
T98290,P00007,LED Desk Lamp,Home Decor,82.4933524,5,12/01/2016,Summer,2016,0,412.466762,3
T16955,P00035,Blender,Home Decor,87.07035924,7,01/08/2016,Winter,2016,0,609.4925147,3
T25372,P00048,Self-Help Book,Books,25.02586051,9,06/03/2018,Winter,2018,0,225.2327446,3
T58481,P00014,Hiking Boots,Footwear,229.4310974,1,21/02/2016,Fall,2016,20,183.5448779,2
T84796,P00001,Leather Loafers,Footwear,116.6758255,4,17/11/2021,Fall,2021,0,466.703302,1
T10395,P00031,Dress Shoes,Footwear,294.6732844,12,03/04/2020,Winter,2020,0,3536.079413,2
T49386,P00045,Self-Help Book,Books,33.88652988,5,26/05/2017,Fall,2017,0,169.4326494,2
T63817,P00051,Wi-Fi Router,Electronics,88.48567623,1,21/10/2015,Fall,2015,15,75.2128248,2
T62979,P00037,Hiking Boots,Footwear,262.6911061,1,13/09/2018,Winter,2018,0,262.6911061,2
T77573,P00034,LED Desk Lamp,Home Decor,63.61189615,6,11/07/2020,Summer,2020,15,324.4206704,4
T73238,P00055,Raincoat,Clothing,76.66637063,17,04/07/2017,Spring,2017,0,1303.328301,2
T19522,P00052,Toaster Oven,Home Decor,80.3918552,2,06/03/2022,Winter,2022,10,144.7053394,2
T38522,P00025,Laptop Stand,Accessories,33.61133351,16,17/09/2016,Fall,2016,0,537.7813362,4
T55104,P00034,Soundbar,Electronics,54.58322716,1,21/12/2022,Spring,2022,0,54.58322716,1
T79070,P00008,Cutting Board,Home Decor,33.00793044,7,26/06/2015,Winter,2015,0,231.0555131,4
T18302,P00038,Hiking Boots,Footwear,69.09734579,13,28/02/2019,Spring,2019,0,898.2654953,3
T52269,P00025,USB Flash Drive,Accessories,17.23032415,6,14/02/2023,Summer,2023,10,93.04375041,2
T41821,P00001,Smartwatch,Electronics,56.85165436,4,26/09/2023,Spring,2023,20,181.925294,4
T80605,P00026,Electric Kettle,Home Decor,63.1122181,4,16/02/2022,Fall,2022,0,252.4488724,3
T16565,P00028,E-Reader,Electronics,61.53998531,6,05/03/2023,Fall,2023,5,350.7779163,2
T79001,P00051,Dress Shoes,Footwear,135.3452721,7,19/08/2021,Winter,2021,10,852.6752142,1
T97659,P00037,Gaming Mouse,Accessories,76.25313745,1,16/06/2018,Summer,2018,0,76.25313745,3
T78607,P00037,Dish Drying Rack,Home Decor,42.67929885,19,26/04/2016,Winter,2016,10,729.8160103,3
T91748,P00044,USB Flash Drive,Accessories,20.34574456,15,11/09/2020,Spring,2020,0,305.1861684,1
T21755,P00042,Leather Loafers,Footwear,122.1890052,9,07/05/2021,Winter,2021,15,934.7458898,4
T87810,P00038,Winter Jacket,Clothing,89.74122527,1,08/08/2023,Winter,2023,20,71.79298022,4
T79806,P00029,Science Textbook,Books,13.54234516,11,28/07/2016,Summer,2016,5,141.5175069,1
T64145,P00047,HD Webcam,Accessories,12.92015564,4,20/01/2018,Fall,2018,20,41.34449805,1
T64499,P00005,Sweatpants,Clothing,64.93098007,6,27/04/2021,Spring,2021,0,389.5858804,3
T98131,P00060,Mystery Novel,Books,40.88744186,11,06/09/2019,Fall,2019,15,382.2975814,1
T73001,P00007,Hoodie,Clothing,140.4762612,14,02/11/2023,Summer,2023,10,1770.000891,3
T93805,P00035,Microwave Oven,Home Decor,83.91626063,6,16/07/2018,Spring,2018,5,478.3226856,2
T97185,P00008,Cutting Board,Home Decor,59.92106729,14,25/11/2021,Winter,2021,0,838.8949421,2
T52477,P00057,Biography,Books,85.67503218,7,13/03/2021,Spring,2021,20,479.7801802,2
T63389,P00009,USB Flash Drive,Accessories,48.80659665,13,09/06/2020,Winter,2020,0,634.4857565,1
T35710,P00046,T-Shirt,Clothing,184.7001388,8,07/08/2023,Summer,2023,0,1477.60111,4
T43069,P00022,VR Headset,Electronics,45.61043429,2,19/07/2015,Spring,2015,0,91.22086858,3
T45247,P00041,HD Webcam,Accessories,31.84757842,17,22/03/2017,Summer,2017,0,541.4088331,3
T34644,P00043,Dress Shoes,Footwear,155.2116714,19,01/03/2023,Summer,2023,0,2949.021757,3
T45481,P00055,Cordless Vacuum,Home Decor,17.25917989,8,24/11/2015,Spring,2015,20,110.4587513,1
T57950,P00059,Wireless Keyboard,Accessories,89.88924956,16,17/04/2017,Spring,2017,0,1438.227993,3
T81062,P00008,Gaming Mouse,Accessories,42.13274887,17,08/06/2016,Spring,2016,0,716.2567308,1
T28615,P00056,Hiking Boots,Footwear,200.4529719,9,21/08/2023,Winter,2023,15,1533.465235,4
T29622,P00059,E-Reader,Electronics,13.81876635,17,26/09/2021,Winter,2021,0,234.919028,3
T27177,P00046,Gaming Mouse,Accessories,28.14579089,9,24/05/2015,Fall,2015,0,253.312118,1
T52082,P00055,USB Flash Drive,Accessories,37.28912232,4,06/11/2020,Fall,2020,0,149.1564893,2
T76332,P00036,Smart Thermostat,Electronics,36.87655934,6,06/05/2019,Spring,2019,15,188.0704526,4
T15285,P00015,Casual Sneakers,Footwear,182.3740719,19,09/01/2019,Summer,2019,20,2772.085893,1
T47822,P00039,External Hard Drive,Accessories,78.13864753,9,20/01/2018,Summer,2018,20,562.5982622,3
T64643,P00019,T-Shirt,Clothing,76.62656321,19,22/09/2021,Summer,2021,0,1455.904701,2
T41661,P00037,Smartphone Case,Accessories,94.7784597,7,27/11/2021,Summer,2021,0,663.4492179,3
T10981,P00027,Biography,Books,38.01995845,3,08/04/2016,Summer,2016,0,114.0598754,2
T94511,P00052,Hoodie,Clothing,186.7327272,15,09/04/2023,Spring,2023,0,2800.990908,4
T60807,P00046,Blender,Home Decor,90.87248624,4,08/02/2020,Spring,2020,20,290.791956,3
T23200,P00044,Running Shoes,Footwear,57.36834213,12,01/04/2020,Winter,2020,20,550.7360844,2
T11766,P00003,LED Desk Lamp,Home Decor,11.277127,17,12/10/2019,Summer,2019,0,191.711159,4
T54763,P00047,Portable Fan,Home Decor,20.92097412,9,03/05/2017,Summer,2017,15,160.045452,2
T89741,P00016,Hiking Boots,Footwear,235.0877708,4,02/04/2018,Spring,2018,0,940.3510832,2
T88766,P00044,Cutting Board,Home Decor,15.77420757,14,11/02/2016,Spring,2016,0,220.838906,4
T57475,P00052,Laptop Stand,Accessories,63.19427994,5,09/11/2017,Fall,2017,0,315.9713997,4
T31711,P00006,Mystery Novel,Books,85.22139948,4,03/09/2016,Spring,2016,0,340.8855979,4
T37086,P00015,Flip-Flops,Footwear,81.16626269,12,22/06/2015,Spring,2015,0,973.9951523,3
T13491,P00001,Biography,Books,42.85763898,9,20/02/2019,Summer,2019,20,308.5750007,1
T97893,P00015,Coffee Maker,Home Decor,75.59953369,8,01/02/2015,Spring,2015,0,604.7962695,4
T92938,P00045,Sweatpants,Clothing,59.0347692,19,12/09/2020,Summer,2020,0,1121.660615,1
T45950,P00049,Denim Jeans,Clothing,129.0402758,15,10/11/2021,Fall,2021,15,1645.263516,1
T99711,P00002,Raincoat,Clothing,138.258341,14,24/10/2018,Spring,2018,0,1935.616774,1
T63270,P00008,Self-Help Book,Books,20.03589139,10,16/07/2023,Winter,2023,0,200.3589139,2
T78358,P00006,Gaming Mouse,Accessories,80.34490443,17,24/11/2023,Summer,2023,0,1365.863375,4
T39672,P00012,Biography,Books,97.34997578,7,12/04/2017,Spring,2017,20,545.1598644,1
T69453,P00056,T-Shirt,Clothing,30.82520844,17,22/08/2021,Spring,2021,0,524.0285435,2
T52287,P00048,Raincoat,Clothing,107.4963326,10,24/02/2015,Summer,2015,0,1074.963326,2
T98941,P00035,4K TV,Electronics,89.49415125,12,24/05/2019,Summer,2019,0,1073.929815,4
T23117,P00003,Mechanical Keyboard,Electronics,29.51323533,18,04/10/2018,Winter,2018,0,531.2382359,3
T63233,P00024,Flip-Flops,Footwear,129.4752942,2,14/07/2017,Fall,2017,10,233.0555296,4
T93533,P00020,Cutting Board,Home Decor,36.59233086,6,09/11/2021,Winter,2021,0,219.5539852,2
T17802,P00007,Hoodie,Clothing,140.4762612,1,14/02/2018,Fall,2018,0,140.4762612,2
T48698,P00046,Formal Suit,Clothing,54.93371164,4,01/01/2022,Fall,2022,0,219.7348466,1
T94954,P00045,Toaster Oven,Home Decor,92.42719677,19,20/11/2022,Winter,2022,0,1756.116739,2
T83071,P00029,Raincoat,Clothing,131.971572,19,08/08/2022,Fall,2022,0,2507.459868,3
T15008,P00046,Water Filter Pitcher,Home Decor,85.11182785,10,10/06/2023,Winter,2023,0,851.1182785,4
T84855,P00036,Mystery Novel,Books,87.27809204,17,21/03/2019,Winter,2019,0,1483.727565,1
T36437,P00060,Travel Guide,Books,39.21428831,7,28/03/2015,Winter,2015,5,260.7750173,1
T21467,P00010,Portable Fan,Home Decor,25.51536305,16,25/11/2016,Winter,2016,5,387.8335184,3
T32940,P00034,Leather Loafers,Footwear,237.7591871,12,13/04/2020,Summer,2020,0,2853.110245,2
T82597,P00046,Wireless Earbuds,Electronics,77.47908025,14,10/06/2023,Summer,2023,0,1084.707124,1
T51277,P00034,Denim Jeans,Clothing,181.5698798,1,11/08/2019,Winter,2019,0,181.5698798,2
T99157,P00027,Microwave Oven,Home Decor,41.33147721,5,14/12/2021,Spring,2021,0,206.6573861,1
T53201,P00053,Flip-Flops,Footwear,290.735761,19,12/02/2021,Spring,2021,0,5523.979459,3
T84974,P00001,Self-Help Book,Books,85.42045684,5,03/03/2023,Summer,2023,10,384.3920558,4
T83667,P00007,Smartphone Case,Accessories,20.50353291,10,20/08/2019,Spring,2019,0,205.0353291,3
T19765,P00025,HD Webcam,Accessories,79.04377919,4,06/10/2023,Winter,2023,0,316.1751168,1
T49309,P00021,HD Webcam,Accessories,90.24159529,3,15/05/2017,Spring,2017,20,216.5798287,2
T14959,P00050,Toaster Oven,Home Decor,15.6040878,15,21/06/2021,Spring,2021,0,234.061317,4
T44094,P00001,Mystery Novel,Books,78.21964696,16,20/06/2019,Spring,2019,0,1251.514351,2
T32218,P00002,Running Shoes,Footwear,292.65105,5,14/09/2016,Winter,2016,0,1463.25525,4
T32455,P00047,Hiking Boots,Footwear,223.3357521,2,22/03/2018,Fall,2018,0,446.6715042,1
T77641,P00013,Monitor Arm,Electronics,87.24380937,18,19/02/2023,Spring,2023,10,1413.349712,4
T88930,P00022,LED Desk Lamp,Home Decor,10.57394521,2,12/07/2015,Winter,2015,20,16.91831234,3
T30773,P00020,Running Shoes,Footwear,69.86030257,4,14/06/2017,Spring,2017,0,279.4412103,1
T81745,P00007,Mystery Novel,Books,80.62429876,19,12/03/2022,Fall,2022,0,1531.861676,1
T94297,P00033,Smart Thermostat,Electronics,76.78637719,16,22/03/2016,Winter,2016,0,1228.582035,1
T62182,P00041,Wi-Fi Router,Electronics,55.46895571,19,25/07/2017,Winter,2017,0,1053.910158,2
T65412,P00059,Science Textbook,Books,70.18440158,5,04/06/2018,Summer,2018,0,350.9220079,4
T38669,P00014,Water Filter Pitcher,Home Decor,48.3088103,14,13/11/2021,Winter,2021,15,574.8748426,3
T42683,P00022,Soundbar,Electronics,85.34889193,18,12/12/2017,Fall,2017,0,1536.280055,2
T14642,P00015,Gaming Mouse,Accessories,96.38747529,16,12/02/2016,Winter,2016,10,1387.979644,2
T35727,P00036,Winter Jacket,Clothing,153.9704811,19,03/06/2015,Fall,2015,0,2925.439141,3
T80047,P00012,Cordless Vacuum,Home Decor,36.59579695,6,21/02/2021,Spring,2021,0,219.5747817,4
T47282,P00025,Casual Sneakers,Footwear,218.3544666,17,11/02/2021,Summer,2021,20,2969.620746,2
T25305,P00029,Raincoat,Clothing,135.1673511,11,28/04/2023,Winter,2023,20,1189.47269,3
T56666,P00044,Fiction Novel,Books,56.65193115,19,13/02/2016,Spring,2016,10,968.7480227,3
T30946,P00050,Bluetooth Speaker,Electronics,46.44572372,10,23/06/2016,Winter,2016,0,464.4572372,2
T31311,P00044,Leather Loafers,Footwear,167.244252,14,28/04/2018,Spring,2018,0,2341.419528,2
T37912,P00002,LED Desk Lamp,Home Decor,61.02890492,5,04/08/2022,Summer,2022,15,259.3728459,3
T87582,P00053,Biography,Books,96.88995882,7,09/09/2018,Summer,2018,0,678.2297117,3
T72866,P00049,Winter Jacket,Clothing,21.17644379,19,06/07/2017,Winter,2017,20,321.8819456,2
T81857,P00014,Flip-Flops,Footwear,148.2359865,18,03/03/2021,Fall,2021,0,2668.247757,2
T68582,P00001,Hiking Boots,Footwear,43.15176911,10,20/07/2019,Summer,2019,0,431.5176911,2
T14288,P00018,HD Webcam,Accessories,29.88218825,3,17/04/2018,Spring,2018,0,89.64656475,4
T82402,P00052,Wireless Earbuds,Electronics,21.56964381,19,07/06/2015,Winter,2015,0,409.8232324,3
T49423,P00041,Shorts,Clothing,48.08417183,12,14/12/2020,Summer,2020,20,461.6080496,2
T18512,P00012,USB Flash Drive,Accessories,80.44144845,7,02/09/2022,Fall,2022,10,506.7811252,1
T70067,P00037,Dress Shoes,Footwear,124.3997561,16,18/05/2015,Spring,2015,20,1592.316878,2
T82144,P00026,Wireless Keyboard,Accessories,90.48240294,2,05/08/2021,Summer,2021,10,162.8683253,3
T67396,P00047,Mechanical Keyboard,Electronics,71.18873328,5,15/06/2020,Spring,2020,5,338.1464831,1
T40802,P00038,Hiking Boots,Footwear,179.3448007,17,02/06/2021,Fall,2021,0,3048.861612,4
T60138,P00032,Smart Thermostat,Electronics,77.98492696,19,04/02/2018,Spring,2018,0,1481.713612,1
T37617,P00055,Formal Suit,Clothing,150.3681292,13,09/08/2017,Fall,2017,10,1759.307112,1
T56221,P00035,External Hard Drive,Accessories,86.7500809,13,17/08/2021,Fall,2021,10,1014.975947,1
T72014,P00052,Science Textbook,Books,19.67916358,14,24/03/2017,Spring,2017,15,234.1820466,3
T67290,P00008,Hiking Boots,Footwear,98.79104291,6,06/08/2018,Winter,2018,0,592.7462575,3
T64210,P00010,Soundbar,Electronics,94.04301475,16,16/01/2016,Winter,2016,0,1504.688236,4
T47996,P00015,Wireless Keyboard,Accessories,96.27199135,12,13/12/2023,Fall,2023,0,1155.263896,4
T19664,P00010,Flip-Flops,Footwear,85.13435901,19,28/05/2017,Spring,2017,0,1617.552821,1
T73165,P00017,Hiking Boots,Footwear,137.3509014,2,22/01/2020,Summer,2020,0,274.7018028,2
T50799,P00054,Sweatpants,Clothing,33.37533564,2,21/04/2020,Spring,2020,0,66.75067128,4
T35654,P00010,Travel Guide,Books,12.84379568,17,06/10/2021,Spring,2021,0,218.3445266,1
T26555,P00042,Toaster Oven,Home Decor,42.69312436,7,19/12/2023,Fall,2023,15,254.0240899,4
T43521,P00016,Travel Guide,Books,91.70509859,15,16/03/2016,Summer,2016,0,1375.576479,1
T13685,P00002,External Hard Drive,Accessories,86.34062193,14,15/07/2018,Fall,2018,15,1027.453401,2
T89424,P00002,Laptop Stand,Accessories,24.79593747,16,19/05/2015,Spring,2015,5,376.8982495,3
T11532,P00033,VR Headset,Electronics,12.48544515,10,12/07/2021,Spring,2021,0,124.8544515,4
T85188,P00034,Dress Shoes,Footwear,181.5108882,14,15/09/2020,Winter,2020,10,2287.037191,4
T59237,P00042,Flip-Flops,Footwear,280.0360108,19,08/08/2022,Spring,2022,0,5320.684205,2
T45572,P00016,Shorts,Clothing,143.0830746,1,08/05/2018,Summer,2018,0,143.0830746,4
T63533,P00020,Running Shoes,Footwear,170.7075959,15,24/02/2019,Fall,2019,0,2560.613939,1
T60513,P00008,Smartwatch,Electronics,92.80463562,16,06/05/2016,Fall,2016,20,1187.899336,4
T35511,P00028,Smartphone Case,Accessories,48.14609721,17,13/07/2019,Winter,2019,0,818.4836526,2
T93385,P00041,Hiking Boots,Footwear,183.3754586,6,18/01/2017,Summer,2017,5,1045.240114,2
T64812,P00020,Smartphone Case,Accessories,32.04616276,10,15/07/2020,Winter,2020,0,320.4616276,3
T11617,P00048,Smartphone Case,Accessories,10.37078357,5,15/03/2017,Summer,2017,0,51.85391785,2
T47850,P00008,Flip-Flops,Footwear,294.1334764,5,03/06/2017,Fall,2017,0,1470.667382,3
T22270,P00046,Fitness Tracker,Electronics,18.95249349,14,21/11/2020,Winter,2020,15,225.5346725,3
T29359,P00004,Wireless Earbuds,Electronics,67.21649488,7,07/08/2015,Winter,2015,20,376.4123713,1
T47690,P00005,Gaming Mouse,Accessories,39.51834027,19,05/08/2023,Summer,2023,15,638.2211954,4
T62236,P00045,Hiking Boots,Footwear,130.760543,13,12/07/2018,Spring,2018,0,1699.887059,4
T71339,P00044,Laptop Stand,Accessories,22.32770509,13,23/07/2021,Summer,2021,0,290.2601662,3
T27084,P00039,Cookbook,Books,30.62664198,18,14/02/2021,Fall,2021,0,551.2795556,4
T40932,P00035,Cutting Board,Home Decor,65.44793072,18,18/04/2021,Spring,2021,0,1178.062753,3
T42309,P00037,Fiction Novel,Books,39.67116164,9,13/07/2016,Summer,2016,15,303.4843865,1
T31695,P00016,T-Shirt,Clothing,151.208612,4,14/04/2016,Spring,2016,0,604.834448,3
T36015,P00015,Gaming Mouse,Accessories,96.38747529,17,10/09/2018,Summer,2018,0,1638.58708,2
T28318,P00039,4K TV,Electronics,76.5037774,8,10/08/2019,Summer,2019,15,520.2256863,1
T35444,P00055,Formal Suit,Clothing,150.3681292,8,17/11/2019,Spring,2019,5,1142.797782,3
T54109,P00056,Self-Help Book,Books,91.79872986,19,02/02/2023,Summer,2023,0,1744.175867,1
T69225,P00012,Flip-Flops,Footwear,152.8035851,16,01/03/2020,Winter,2020,15,2078.128757,1
T48805,P00049,Denim Jeans,Clothing,129.0402758,16,27/11/2016,Fall,2016,0,2064.644413,4
T23621,P00047,T-Shirt,Clothing,20.32260117,3,01/03/2018,Winter,2018,0,60.96780351,1
T27310,P00022,Wireless Earbuds,Electronics,87.078384,8,27/03/2018,Summer,2018,0,696.627072,3
T41509,P00055,Cookbook,Books,83.42164681,10,23/10/2022,Summer,2022,0,834.2164681,3
T31529,P00010,Soundbar,Electronics,94.04301475,14,01/06/2017,Winter,2017,20,1053.281765,1
T20707,P00035,Cookbook,Books,56.35764484,10,10/06/2016,Fall,2016,0,563.5764484,4
T16416,P00033,HD Webcam,Accessories,80.87108886,18,20/12/2017,Spring,2017,0,1455.679599,3
T14861,P00050,Laptop Stand,Accessories,43.1676526,1,26/03/2020,Fall,2020,0,43.1676526,1
T62221,P00060,E-Reader,Electronics,81.43818878,12,21/03/2016,Winter,2016,0,977.2582654,1
T30860,P00001,Self-Help Book,Books,21.32172932,15,23/04/2021,Summer,2021,10,287.8433458,4
T50078,P00027,Travel Guide,Books,78.36335945,8,24/07/2023,Spring,2023,15,532.8708443,3
T74409,P00049,HD Webcam,Accessories,13.53680499,7,09/07/2019,Spring,2019,15,80.54398969,2
T26746,P00008,VR Headset,Electronics,77.43899544,13,17/01/2023,Summer,2023,0,1006.706941,1
T31159,P00029,Running Shoes,Footwear,297.4450409,14,01/10/2019,Spring,2019,0,4164.230573,2
T17464,P00043,Mechanical Keyboard,Electronics,68.96228295,5,04/11/2018,Fall,2018,0,344.8114148,4
T25329,P00010,Gaming Mouse,Accessories,72.09216753,1,25/01/2016,Summer,2016,0,72.09216753,3
T61408,P00012,Cordless Vacuum,Home Decor,57.90671357,19,22/11/2019,Summer,2019,0,1100.227558,3
T60254,P00025,HD Webcam,Accessories,96.60418135,13,03/08/2022,Fall,2022,0,1255.854358,3
T70301,P00037,Dress Shoes,Footwear,124.3997561,7,23/10/2016,Fall,2016,0,870.7982927,4
T27032,P00019,Cutting Board,Home Decor,90.77272463,7,20/01/2016,Winter,2016,0,635.4090724,4
T66751,P00019,Toaster Oven,Home Decor,22.41758198,13,23/05/2015,Fall,2015,5,276.8571375,2
T37383,P00054,Raincoat,Clothing,42.5994163,15,09/12/2017,Spring,2017,0,638.9912445,4
T83844,P00026,Smart Thermostat,Electronics,82.73903029,15,17/12/2020,Summer,2020,0,1241.085454,2
T72969,P00024,Children's Book,Books,89.32580673,10,02/03/2018,Fall,2018,0,893.2580673,1
T97346,P00011,LED Desk Lamp,Home Decor,95.49786462,16,21/02/2023,Winter,2023,0,1527.965834,4
T88478,P00014,Hiking Boots,Footwear,92.20051011,1,21/06/2016,Fall,2016,20,73.76040809,4
T38410,P00007,Leather Loafers,Footwear,256.7987536,14,26/06/2020,Spring,2020,20,2876.14604,1
T37757,P00037,Cookbook,Books,12.10133447,6,02/02/2021,Winter,2021,0,72.60800682,4
T31007,P00047,HD Webcam,Accessories,12.92015564,5,23/04/2021,Fall,2021,15,54.91066147,3
T95687,P00035,VR Headset,Electronics,23.3764196,18,01/02/2016,Fall,2016,10,378.6979975,3
T27441,P00023,Flip-Flops,Footwear,258.1430998,10,12/01/2015,Fall,2015,0,2581.430998,1
T84967,P00026,Cordless Vacuum,Home Decor,59.6609903,4,10/06/2017,Summer,2017,5,226.7117631,4
T55489,P00018,Hiking Boots,Footwear,141.0688755,10,07/04/2023,Fall,2023,0,1410.688755,1
T89030,P00027,Wireless Keyboard,Accessories,38.23902787,6,04/03/2019,Summer,2019,15,195.0190421,4
T30551,P00001,External Hard Drive,Accessories,69.40270996,5,15/09/2021,Winter,2021,15,294.9615173,4
T37115,P00046,Water Filter Pitcher,Home Decor,85.11182785,6,19/09/2023,Winter,2023,15,434.070322,2
T33453,P00016,Blender,Home Decor,86.52779286,17,07/10/2019,Summer,2019,0,1470.972479,4
T19305,P00057,E-Reader,Electronics,62.52406961,14,20/02/2023,Spring,2023,0,875.3369745,2
T19879,P00014,Formal Suit,Clothing,34.41068938,14,15/02/2017,Fall,2017,0,481.7496513,3
T70558,P00049,Fiction Novel,Books,37.99181325,15,08/06/2019,Fall,2019,0,569.8771988,4
T24497,P00045,Smart Thermostat,Electronics,38.40522634,15,16/05/2021,Summer,2021,15,489.6666358,3
T31652,P00003,Hiking Boots,Footwear,32.90341667,5,09/11/2018,Summer,2018,20,131.6136667,3
T76775,P00021,Hoodie,Clothing,37.46737439,5,10/12/2020,Fall,2020,10,168.6031848,3
T70857,P00050,Wireless Earbuds,Electronics,41.46415592,1,08/07/2016,Fall,2016,0,41.46415592,4
T92055,P00055,Flip-Flops,Footwear,117.8771073,4,01/02/2021,Fall,2021,0,471.5084292,2
T25819,P00046,Microwave Oven,Home Decor,28.99832245,6,11/08/2021,Winter,2021,0,173.9899347,1
T26167,P00025,Formal Suit,Clothing,190.5459086,17,13/12/2020,Fall,2020,0,3239.280446,2
T23690,P00014,Flip-Flops,Footwear,148.2359865,7,15/10/2022,Fall,2022,0,1037.651906,1
T24708,P00042,Hoodie,Clothing,149.889861,18,04/02/2017,Winter,2017,0,2698.017498,2
T16563,P00019,Cookbook,Books,98.84773432,9,27/12/2019,Fall,2019,0,889.6296089,2
T14352,P00034,Microwave Oven,Home Decor,31.01439505,14,03/03/2015,Winter,2015,0,434.2015307,3
T66578,P00041,HD Webcam,Accessories,31.84757842,14,02/02/2015,Summer,2015,0,445.8660979,1
T18724,P00006,Gaming Mouse,Accessories,24.86260883,2,02/09/2022,Winter,2022,0,49.72521766,2
T78843,P00036,USB Flash Drive,Accessories,86.46643494,12,26/06/2023,Summer,2023,10,933.8374974,2
T90520,P00030,External Hard Drive,Accessories,24.68261292,5,16/05/2023,Spring,2023,10,111.0717581,4
T23986,P00058,Monitor Arm,Electronics,40.25093823,11,20/03/2021,Winter,2021,20,354.2082564,4
T89491,P00037,Water Filter Pitcher,Home Decor,18.4226807,15,10/06/2021,Winter,2021,0,276.3402105,4
T33707,P00038,Laptop Stand,Accessories,95.34939247,2,01/07/2022,Summer,2022,0,190.6987849,1
T28371,P00014,T-Shirt,Clothing,181.1053824,2,25/01/2023,Winter,2023,5,344.1002266,1
T25846,P00052,Wi-Fi Router,Electronics,94.36964761,10,21/02/2018,Summer,2018,0,943.6964761,2
T90337,P00022,Coffee Maker,Home Decor,15.56059098,18,21/05/2019,Fall,2019,0,280.0906376,1
T77507,P00016,Portable Fan,Home Decor,91.25561156,19,13/08/2023,Spring,2023,0,1733.85662,3
T22703,P00027,Science Textbook,Books,53.14796507,15,21/01/2022,Fall,2022,0,797.219476,3
T92632,P00009,Sweatpants,Clothing,156.4994676,4,13/12/2018,Winter,2018,10,563.3980834,3
